GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,FINTYPE.id,FINTYPE.display-label,FINSRC.id,FINSRC.display-label,AMOUNT
Geographic identifier code,Id2,Geographic area name,Id,Year,Finance Type,Meaning of Finance Type,Finance Source ,Meaning of Finance Source ,"Amount ($1,000)"
0100000US,,United States,,2013,01,Revenue,01,Total Revenue,2196211005
0100000US,,United States,,2013,01,Revenue,010,General Revenue ,1688573694
0100000US,,United States,,2013,01,Revenue,0101,Intergovernmental Revenue,526670321
0100000US,,United States,,2013,01,Revenue,0102,Total Taxes,850841685
0100000US,,United States,,2013,01,Revenue,01021,General Sales and Gross Receipts Taxes,261709095
0100000US,,United States,,2013,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,139650474
0100000US,,United States,,2013,01,Revenue,01023,License Taxes,51030285
0100000US,,United States,,2013,01,Revenue,01024,Individual Income Taxes,309880554
0100000US,,United States,,2013,01,Revenue,01025,Corporation Net income Taxes,44870962
0100000US,,United States,,2013,01,Revenue,01026,All Other Taxes ,43700315
0100000US,,United States,,2013,01,Revenue,0103,Current Charges,183411596
0100000US,,United States,,2013,01,Revenue,0104,Miscellaneous General Revenue,127650092
0100000US,,United States,,2013,01,Revenue,011,Utility Revenue ,13574604
0100000US,,United States,,2013,01,Revenue,012,Liquor Stores Revenue,6868124
0100000US,,United States,,2013,01,Revenue,013,Insurance Trust Revenue ,487194583
0100000US,,United States,,2013,02,Expenditure,02,Total Expenditure,2005862872
0100000US,,United States,,2013,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,489444601
0100000US,,United States,,2013,02,Expenditure,022,Total Expenditure - Direct Expenditure,1516418271
0100000US,,United States,,2013,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,1019820117
0100000US,,United States,,2013,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,114816335
0100000US,,United States,,2013,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,291069377
0100000US,,United States,,2013,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,42174644
0100000US,,United States,,2013,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,48537798
0100000US,,United States,,2013,02,Expenditure,023,Total Expenditure - General Expenditure,1685102508
0100000US,,United States,,2013,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,489444601
0100000US,,United States,,2013,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,1195657907
0100000US,,United States,,2013,02,Expenditure,0234,"General Expenditure, by Function: - Education",599080412
0100000US,,United States,,2013,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",519126562
0100000US,,United States,,2013,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",67433480
0100000US,,United States,,2013,02,Expenditure,02343,"General Expenditure, by Function: - Health",63253297
0100000US,,United States,,2013,02,Expenditure,02344,"General Expenditure, by Function: - Highways",112174050
0100000US,,United States,,2013,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",15106964
0100000US,,United States,,2013,02,Expenditure,02346,"General Expenditure, by Function: - Correction",48605192
0100000US,,United States,,2013,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",21343812
0100000US,,United States,,2013,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",5658134
0100000US,,United States,,2013,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",52992159
0100000US,,United States,,2013,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",46148002
0100000US,,United States,,2013,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",134180444
0100000US,,United States,,2013,02,Expenditure,025,Utility Expenditure,24521612
0100000US,,United States,,2013,02,Expenditure,026,Liquor Stores Expenditure,5169375
0100000US,,United States,,2013,02,Expenditure,027,Insurance Trust Expenditure,291069377
0100000US,,United States,,2013,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,245673493
0100000US,,United States,,2013,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",1137964882
0100000US,,United States,,2013,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,3828644106
0400000US01,01,Alabama,,2013,01,Revenue,01,Total Revenue,28468410
0400000US01,01,Alabama,,2013,01,Revenue,010,General Revenue ,22762997
0400000US01,01,Alabama,,2013,01,Revenue,0101,Intergovernmental Revenue,8338033
0400000US01,01,Alabama,,2013,01,Revenue,0102,Total Taxes,9270919
0400000US01,01,Alabama,,2013,01,Revenue,01021,General Sales and Gross Receipts Taxes,2331676
0400000US01,01,Alabama,,2013,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,2376842
0400000US01,01,Alabama,,2013,01,Revenue,01023,License Taxes,490430
0400000US01,01,Alabama,,2013,01,Revenue,01024,Individual Income Taxes,3202520
0400000US01,01,Alabama,,2013,01,Revenue,01025,Corporation Net income Taxes,382202
0400000US01,01,Alabama,,2013,01,Revenue,01026,All Other Taxes ,487249
0400000US01,01,Alabama,,2013,01,Revenue,0103,Current Charges,3965673
0400000US01,01,Alabama,,2013,01,Revenue,0104,Miscellaneous General Revenue,1188372
0400000US01,01,Alabama,,2013,01,Revenue,011,Utility Revenue ,0
0400000US01,01,Alabama,,2013,01,Revenue,012,Liquor Stores Revenue,278248
0400000US01,01,Alabama,,2013,01,Revenue,013,Insurance Trust Revenue ,5427165
0400000US01,01,Alabama,,2013,02,Expenditure,02,Total Expenditure,28203758
0400000US01,01,Alabama,,2013,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,6476073
0400000US01,01,Alabama,,2013,02,Expenditure,022,Total Expenditure - Direct Expenditure,21727685
0400000US01,01,Alabama,,2013,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,15061164
0400000US01,01,Alabama,,2013,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,2358894
0400000US01,01,Alabama,,2013,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,3335438
0400000US01,01,Alabama,,2013,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,617154
0400000US01,01,Alabama,,2013,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,355035
0400000US01,01,Alabama,,2013,02,Expenditure,023,Total Expenditure - General Expenditure,24601701
0400000US01,01,Alabama,,2013,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,6476073
0400000US01,01,Alabama,,2013,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,18125628
0400000US01,01,Alabama,,2013,02,Expenditure,0234,"General Expenditure, by Function: - Education",10616535
0400000US01,01,Alabama,,2013,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",6386764
0400000US01,01,Alabama,,2013,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",2132163
0400000US01,01,Alabama,,2013,02,Expenditure,02343,"General Expenditure, by Function: - Health",558857
0400000US01,01,Alabama,,2013,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1753303
0400000US01,01,Alabama,,2013,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",160779
0400000US01,01,Alabama,,2013,02,Expenditure,02346,"General Expenditure, by Function: - Correction",533083
0400000US01,01,Alabama,,2013,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",276034
0400000US01,01,Alabama,,2013,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",20371
0400000US01,01,Alabama,,2013,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",584862
0400000US01,01,Alabama,,2013,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",355035
0400000US01,01,Alabama,,2013,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1223915
0400000US01,01,Alabama,,2013,02,Expenditure,025,Utility Expenditure,0
0400000US01,01,Alabama,,2013,02,Expenditure,026,Liquor Stores Expenditure,266619
0400000US01,01,Alabama,,2013,02,Expenditure,027,Insurance Trust Expenditure,3335438
0400000US01,01,Alabama,,2013,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,4479000
0400000US01,01,Alabama,,2013,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",9094764
0400000US01,01,Alabama,,2013,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,41204130
0400000US02,02,Alaska,,2013,01,Revenue,01,Total Revenue,14020602
0400000US02,02,Alaska,,2013,01,Revenue,010,General Revenue ,12280315
0400000US02,02,Alaska,,2013,01,Revenue,0101,Intergovernmental Revenue,2754412
0400000US02,02,Alaska,,2013,01,Revenue,0102,Total Taxes,5132811
0400000US02,02,Alaska,,2013,01,Revenue,01021,General Sales and Gross Receipts Taxes,0
0400000US02,02,Alaska,,2013,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,249586
0400000US02,02,Alaska,,2013,01,Revenue,01023,License Taxes,135720
0400000US02,02,Alaska,,2013,01,Revenue,01024,Individual Income Taxes,0
0400000US02,02,Alaska,,2013,01,Revenue,01025,Corporation Net income Taxes,630941
0400000US02,02,Alaska,,2013,01,Revenue,01026,All Other Taxes ,4116564
0400000US02,02,Alaska,,2013,01,Revenue,0103,Current Charges,623797
0400000US02,02,Alaska,,2013,01,Revenue,0104,Miscellaneous General Revenue,3769295
0400000US02,02,Alaska,,2013,01,Revenue,011,Utility Revenue ,16937
0400000US02,02,Alaska,,2013,01,Revenue,012,Liquor Stores Revenue,0
0400000US02,02,Alaska,,2013,01,Revenue,013,Insurance Trust Revenue ,1723350
0400000US02,02,Alaska,,2013,02,Expenditure,02,Total Expenditure,12214628
0400000US02,02,Alaska,,2013,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,2032061
0400000US02,02,Alaska,,2013,02,Expenditure,022,Total Expenditure - Direct Expenditure,10182567
0400000US02,02,Alaska,,2013,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,6962794
0400000US02,02,Alaska,,2013,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1460784
0400000US02,02,Alaska,,2013,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1298470
0400000US02,02,Alaska,,2013,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,192835
0400000US02,02,Alaska,,2013,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,267684
0400000US02,02,Alaska,,2013,02,Expenditure,023,Total Expenditure - General Expenditure,10707194
0400000US02,02,Alaska,,2013,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,2032061
0400000US02,02,Alaska,,2013,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,8675133
0400000US02,02,Alaska,,2013,02,Expenditure,0234,"General Expenditure, by Function: - Education",2806879
0400000US02,02,Alaska,,2013,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",2084000
0400000US02,02,Alaska,,2013,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",79817
0400000US02,02,Alaska,,2013,02,Expenditure,02343,"General Expenditure, by Function: - Health",348730
0400000US02,02,Alaska,,2013,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1152768
0400000US02,02,Alaska,,2013,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",166917
0400000US02,02,Alaska,,2013,02,Expenditure,02346,"General Expenditure, by Function: - Correction",335234
0400000US02,02,Alaska,,2013,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",331740
0400000US02,02,Alaska,,2013,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",29247
0400000US02,02,Alaska,,2013,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",663166
0400000US02,02,Alaska,,2013,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",263066
0400000US02,02,Alaska,,2013,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",2445630
0400000US02,02,Alaska,,2013,02,Expenditure,025,Utility Expenditure,208964
0400000US02,02,Alaska,,2013,02,Expenditure,026,Liquor Stores Expenditure,0
0400000US02,02,Alaska,,2013,02,Expenditure,027,Insurance Trust Expenditure,1298470
0400000US02,02,Alaska,,2013,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1771274
0400000US02,02,Alaska,,2013,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",6218363
0400000US02,02,Alaska,,2013,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,80063967
0400000US04,04,Arizona,,2013,01,Revenue,01,Total Revenue,37272914
0400000US04,04,Arizona,,2013,01,Revenue,010,General Revenue ,29501502
0400000US04,04,Arizona,,2013,01,Revenue,0101,Intergovernmental Revenue,10580523
0400000US04,04,Arizona,,2013,01,Revenue,0102,Total Taxes,13796918
